lon,lat,price,finished_squarefeet,year_built,date,address,city,state,zip,acres,num_dwellings,class,condition,total_squarefeet,bedrooms,full_baths,half_baths,month,address_city
-123.2583,44.54813,255500,2034,1978,2015-04-28T00:00:00Z,1797 SE BETHEL ST,CORVALLIS,OR,97333,0.22,1,Dwelling,AV,2580,6,2,0,4,"1797 SE BETHEL ST, CORVALLIS, OR"
-123.278,44.58501,280000,1279,1955,2015-04-27T00:00:00Z,1726 NW 23RD ST,CORVALLIS,OR,97330,0.21,1,Dwelling,AV,1588,3,2,0,4,"1726 NW 23RD ST, CORVALLIS, OR"
-123.2522,44.59838,299900,1426,1971,2015-04-27T00:00:00Z,3040 NW AUTUMN ST,CORVALLIS,OR,97330-3802,0.26,1,Dwelling,G,2852,3,1,2,4,"3040 NW AUTUMN ST, CORVALLIS, OR"
-123.2322,44.59237,201000,890,1942,2015-04-27T00:00:00Z,2630 NE SEAVY PL,CORVALLIS,OR,97330,0.14,1,Dwelling,AV,1011,2,1,0,4,"2630 NE SEAVY PL, CORVALLIS, OR"
-123.2836,44.59028,259000,1388,1964,2015-04-27T00:00:00Z,2240 NW 29TH ST,CORVALLIS,OR,97330-1244,0.2,1,Dwelling,AV,1871,3,1,1,4,"2240 NW 29TH ST, CORVALLIS, OR"
-123.2957,44.59507,310000,2375,1994,2015-04-24T00:00:00Z,4155 NW TAMARACK DR,CORVALLIS,OR,97330,0.11,1,Dwelling,AV,2816,3,2,1,4,"4155 NW TAMARACK DR, CORVALLIS, OR"
-123.2851,44.5451,390000,2372,1963,2015-04-24T00:00:00Z,3311 SW CASCADE AVE,CORVALLIS,OR,97333,0.29,1,Dwelling,G,2844,4,2,1,4,"3311 SW CASCADE AVE, CORVALLIS, OR"
-123.2337,44.59757,240000,1528,1990,2015-04-24T00:00:00Z,1201 NE CONROY PL,CORVALLIS,OR,97330,0.16,1,Dwelling,AV,1946,3,2,0,4,"1201 NE CONROY PL, CORVALLIS, OR"
-123.2804,44.57888,404772,0,1927,2015-04-24T00:00:00Z,2613 NW GRANT AVE,CORVALLIS,OR,97330,0.25,2,Dwelling,0,3029,0,0,0,4,"2613 NW GRANT AVE, CORVALLIS, OR"
-123.3062,44.54663,247500,1418,1995,2015-04-24T00:00:00Z,4892 SW ROSEBERRY ST,CORVALLIS,OR,97333,0.11,1,Dwelling,AV,1878,3,2,0,4,"4892 SW ROSEBERRY ST, CORVALLIS, OR"
-123.2704,44.56867,187500,792,1917,2015-04-23T00:00:00Z,231 TO 233 NW 13TH ST,CORVALLIS,OR,97330,0.05,1,Dwelling,AV,1548,2,2,0,4,"231 TO 233 NW 13TH ST, CORVALLIS, OR"
-123.302,44.54215,376000,1867,2005,2015-04-21T00:00:00Z,5049 SW HOLLYHOCK CIR,CORVALLIS,OR,97333,0.13,1,Dwelling,AV,2360,2,2,0,4,"5049 SW HOLLYHOCK CIR, CORVALLIS, OR"
-123.2665,44.54329,119989,1532,1946,2015-04-21T00:00:00Z,2300 SW 3RD ST,CORVALLIS,OR,97333,0.17,1,Dwelling,AV,1932,3,1,0,4,"2300 SW 3RD ST, CORVALLIS, OR"
-123.2553,44.53118,250000,1284,2003,2015-04-21T00:00:00Z,1250 SE CENTERPOINTE DR,CORVALLIS,OR,97333,0.1,1,Dwelling,AV,1748,3,2,1,4,"1250 SE CENTERPOINTE DR, CORVALLIS, OR"
-123.2915,44.55552,256800,1340,1968,2015-04-21T00:00:00Z,1160 SW 36TH ST,CORVALLIS,OR,97333,0.32,1,Dwelling,AV,2168,4,1,1,4,"1160 SW 36TH ST, CORVALLIS, OR"
-123.2664,44.54594,17500,924,1979,2015-04-21T00:00:00Z,2010 SW 3RD ST SPACE 17,CORVALLIS,OR,97333,0,1,Mobile Home,G,924,0,2,0,4,"2010 SW 3RD ST SPACE 17, CORVALLIS, OR"
-123.2947,44.59171,459000,2657,1992,2015-04-20T00:00:00Z,3950 NW WALNUT CT,CORVALLIS,OR,97330,0.54,1,Dwelling,AV,3581,3,2,1,4,"3950 NW WALNUT CT, CORVALLIS, OR"
-123.2632,44.53606,3500,800,1970,2015-04-20T00:00:00Z,300 SE GOODNIGHT AVE SPACE 73,CORVALLIS,OR,97333,0,1,Mobile Home,F,800,0,1,0,4,"300 SE GOODNIGHT AVE SPACE 73, CORVALLIS, OR"
-123.2611,44.52832,320500,2044,2013,2015-04-17T00:00:00Z,3602 SE DOCKSIDE DR,CORVALLIS,OR,97333,0.1,1,Dwelling,AV,2424,3,2,1,4,"3602 SE DOCKSIDE DR, CORVALLIS, OR"
-123.2703,44.59506,290000,1930,1979,2015-04-17T00:00:00Z,1582 NW JONQUIL PL,CORVALLIS,OR,97330,0.14,1,Dwelling,AV,2410,3,2,0,4,"1582 NW JONQUIL PL, CORVALLIS, OR"
-123.2398,44.60103,186000,924,1970,2015-04-16T00:00:00Z,3285 NE CANTERBURY CIR,CORVALLIS,OR,97330,0.22,1,Dwelling,AV,1232,3,1,0,4,"3285 NE CANTERBURY CIR, CORVALLIS, OR"
-123.2727,44.58066,199500,1842,1992,2015-04-16T00:00:00Z,1787 NW GRANT CIR,CORVALLIS,OR,97330,0.11,1,Dwelling,AV,2277,3,2,0,4,"1787 NW GRANT CIR, CORVALLIS, OR"
-123.2955,44.58777,475000,2807,1998,2015-04-16T00:00:00Z,1977 NW WOODLAND DR,CORVALLIS,OR,97330-1020,0.29,1,Dwelling,AV,5583,3,3,0,4,"1977 NW WOODLAND DR, CORVALLIS, OR"
-123.2546,44.53592,122958,1782,1999,2015-04-16T00:00:00Z,1235 SE SEAPORT CIR,CORVALLIS,OR,97333,0.12,1,Mobile Home,F,2094,0,2,0,4,"1235 SE SEAPORT CIR, CORVALLIS, OR"
-123.2998,44.588,299000,1660,1978,2015-04-16T00:00:00Z,1952 NW LANCE PL,CORVALLIS,OR,97330,0.22,1,Dwelling,AV,2043,3,2,0,4,"1952 NW LANCE PL, CORVALLIS, OR"
-123.2886,44.59849,460000,2322,1994,2015-04-16T00:00:00Z,3106 NW HUCKLEBERRY PL,CORVALLIS,OR,97330,0.2,1,Dwelling,AV,3858,3,2,1,4,"3106 NW HUCKLEBERRY PL, CORVALLIS, OR"
-123.3054,44.59084,437500,2697,1990,2015-04-15T00:00:00Z,4815 NW BRUNO PL,CORVALLIS,OR,97330,0.23,1,Dwelling,G,3337,4,2,1,4,"4815 NW BRUNO PL, CORVALLIS, OR"
-123.2638,44.56709,175000,2196,1915,2015-04-15T00:00:00Z,652 NW VAN BUREN AVE,CORVALLIS,OR,97330-4826,0.1,1,Dwelling,F,2768,3,2,0,4,"652 NW VAN BUREN AVE, CORVALLIS, OR"
-123.2841,44.58726,241102,2648,1962,2015-04-14T00:00:00Z,1920 NW 29TH PL,CORVALLIS,OR,97330,0.25,1,Dwelling,G,3088,4,2,1,4,"1920 NW 29TH PL, CORVALLIS, OR"
-123.3056,44.54503,340000,1734,2002,2015-04-14T00:00:00Z,4808 SW HOLLYHOCK CIR,CORVALLIS,OR,97333,0.11,1,Dwelling,AV,2218,2,2,0,4,"4808 SW HOLLYHOCK CIR, CORVALLIS, OR"
-123.2971,44.57507,415297,2424,1959,2015-04-13T00:00:00Z,3927 NW CLARENCE CIR,CORVALLIS,OR,97330,0.23,1,Dwelling,G,3000,3,3,0,4,"3927 NW CLARENCE CIR, CORVALLIS, OR"
-123.2971,44.57507,415297,0,2002,2015-04-13T00:00:00Z,3927 NW CLARENCE CIR,CORVALLIS,OR,97330,0.1,0,Commercial,AV,0,0,0,0,4,"3927 NW CLARENCE CIR, CORVALLIS, OR"
-123.3032,44.54617,255000,1625,2007,2015-04-13T00:00:00Z,4735 SW ROSEBERRY ST,CORVALLIS,OR,97333,0.16,1,Dwelling,AV,2065,4,2,1,4,"4735 SW ROSEBERRY ST, CORVALLIS, OR"
-123.2729,44.56081,262000,1756,1937,2015-04-10T00:00:00Z,1356 SW A AVE,CORVALLIS,OR,97333,0.1,1,Dwelling,AV,2156,4,2,0,4,"1356 SW A AVE, CORVALLIS, OR"
-123.2589,44.5912,211000,1212,1962,2015-04-10T00:00:00Z,963 NW SEQUOIA AVE,CORVALLIS,OR,97330-1528,0.19,1,Dwelling,AV,1592,3,2,0,4,"963 NW SEQUOIA AVE, CORVALLIS, OR"
-123.2875,44.60008,400000,2425,2003,2015-04-10T00:00:00Z,3341 NW FOXTAIL ST,CORVALLIS,OR,97330,0.2,1,Dwelling,AV,3066,3,2,1,4,"3341 NW FOXTAIL ST, CORVALLIS, OR"
-123.2992,44.55425,240000,2382,1954,2015-04-10T00:00:00Z,4240 SW PHILOMATH BLVD,CORVALLIS,OR,97333,0.38,1,Dwelling,AV,2382,4,1,1,4,"4240 SW PHILOMATH BLVD, CORVALLIS, OR"
-123.3026,44.55522,262500,1958,1959,2015-04-10T00:00:00Z,1115 SW STOPP PL,CORVALLIS,OR,97333,0.29,1,Dwelling,AV,2938,3,2,1,4,"1115 SW STOPP PL, CORVALLIS, OR"
-123.2787,44.57123,265000,1107,1917,2015-04-10T00:00:00Z,345 NW 25TH ST UNIT 101-104,CORVALLIS,OR,97330,0.18,1,Commercial,G,10319,2,1,0,4,"345 NW 25TH ST UNIT 101-104, CORVALLIS, OR"
-123.291,44.58181,205000,1986,1961,2015-04-10T00:00:00Z,3600 NW HAYES AVE,CORVALLIS,OR,97330-1748,0.34,1,Dwelling,AV,3368,4,2,0,4,"3600 NW HAYES AVE, CORVALLIS, OR"
-123.2613,44.55969,577250,0,2006,2015-04-09T00:00:00Z,136 SW WASHINGTON AVE STE 101,CORVALLIS,OR,97333,0.02,0,Commercial,AV,950,0,0,0,4,"136 SW WASHINGTON AVE STE 101, CORVALLIS, OR"
-123.2613,44.55969,577250,0,2006,2015-04-09T00:00:00Z,136 SW WASHINGTON AVE STE 102,CORVALLIS,OR,97333,0.12,0,Commercial,AV,5204,0,0,0,4,"136 SW WASHINGTON AVE STE 102, CORVALLIS, OR"
-123.2663,44.59242,32500,912,1962,2015-04-08T00:00:00Z,2410 NW DIXON ST,CORVALLIS,OR,97330,0.22,1,Dwelling,AV,2112,3,1,0,4,"2410 NW DIXON ST, CORVALLIS, OR"
-123.2717,44.58635,257000,1392,1962,2015-04-07T00:00:00Z,1810 NW 17TH ST,CORVALLIS,OR,97330-1921,0.2,1,Dwelling,AV,1719,3,1,1,4,"1810 NW 17TH ST, CORVALLIS, OR"
-123.2862,44.542,150000,1965,2015,2015-04-07T00:00:00Z,3319 SW HAWKEYE AVE,CORVALLIS,OR,97333,0.37,1,Dwelling,AV,2614,2,2,0,4,"3319 SW HAWKEYE AVE, CORVALLIS, OR"
-123.2936,44.54206,380000,2651,1986,2015-04-06T00:00:00Z,4145 SW FAIRHAVEN DR,CORVALLIS,OR,97333,0.31,1,Dwelling,AV,3113,3,2,1,4,"4145 SW FAIRHAVEN DR, CORVALLIS, OR"
-123.2505,44.60027,483000,0,2001,2015-04-06T00:00:00Z,350 NW ELKS DR,CORVALLIS,OR,97330,0.31,0,Commercial,G,4732,0,0,0,4,"350 NW ELKS DR, CORVALLIS, OR"
-123.2454,44.60005,11000,1440,1972,2015-04-06T00:00:00Z,277 NE CONIFER BLVD SPACE 11,CORVALLIS,OR,97330,0,1,Mobile Home,AV,1440,0,2,0,4,"277 NE CONIFER BLVD SPACE 11, CORVALLIS, OR"
-123.2886,44.59054,328000,1825,1964,2015-04-03T00:00:00Z,3335 NW MC KINLEY DR,CORVALLIS,OR,97330-1143,0.31,1,Dwelling,AV,2349,3,2,0,4,"3335 NW MC KINLEY DR, CORVALLIS, OR"
-123.2993,44.58723,250000,1896,1978,2015-04-03T00:00:00Z,1884 NW SUNVIEW DR,CORVALLIS,OR,97330-2214,0.18,1,Dwelling,AV,2316,4,3,0,4,"1884 NW SUNVIEW DR, CORVALLIS, OR"
-123.2546,44.53387,250000,1703,2010,2015-04-03T00:00:00Z,3148 SE EVERGLADE ST,CORVALLIS,OR,97333,0.07,1,Dwelling,AV,2143,3,2,1,4,"3148 SE EVERGLADE ST, CORVALLIS, OR"
-123.2938,44.58933,320000,2024,1975,2015-04-03T00:00:00Z,3920 NW ELMWOOD DR,CORVALLIS,OR,97330-1043,0.21,1,Dwelling,AV,2486,4,3,0,4,"3920 NW ELMWOOD DR, CORVALLIS, OR"
-123.2972,44.59274,172000,1380,1979,2015-04-01T00:00:00Z,4185 NW WALNUT PL,CORVALLIS,OR,97330-1036,0.06,1,Dwelling,AV,1656,3,1,1,4,"4185 NW WALNUT PL, CORVALLIS, OR"
-123.2829,44.55785,430000,3072,1994,2015-04-01T00:00:00Z,835 SW GROVE ST,CORVALLIS,OR,97333,0.13,1,Dwelling,AV,3534,8,4,0,4,"835 SW GROVE ST, CORVALLIS, OR"
-123.305,44.5414,310000,1480,2005,2015-04-01T00:00:00Z,4980 SW HOLLYHOCK CIR,CORVALLIS,OR,97333,0.13,1,Dwelling,AV,1930,2,2,0,4,"4980 SW HOLLYHOCK CIR, CORVALLIS, OR"
-123.2896,44.54893,250000,2400,1967,2015-04-01T00:00:00Z,1680 TO 1682 SW 35TH ST,CORVALLIS,OR,97333,0.43,1,Dwelling,AV,3040,4,2,0,4,"1680 TO 1682 SW 35TH ST, CORVALLIS, OR"
-123.2722,44.57279,186234,846,1900,2015-04-01T00:00:00Z,605 NW 17TH ST,CORVALLIS,OR,97330,0.11,1,Dwelling,AV,846,2,1,0,4,"605 NW 17TH ST, CORVALLIS, OR"
-123.2497,44.59052,1,952,1978,2015-04-01T00:00:00Z,755 NE CIRCLE BLVD SPACE 71,CORVALLIS,OR,97330,0,1,Mobile Home,AV,952,0,1,0,4,"755 NE CIRCLE BLVD SPACE 71, CORVALLIS, OR"
-123.3075,44.53882,499000,4060,1979,2015-03-31T00:00:00Z,2728 SW 49TH ST,CORVALLIS,OR,97333,1.49,1,Dwelling,AV,5912,4,3,2,3,"2728 SW 49TH ST, CORVALLIS, OR"
-123.2875,44.5752,210000,1792,1950,2015-03-31T00:00:00Z,727 NW 33RD ST,CORVALLIS,OR,97330,0.15,1,Dwelling,AV,2044,5,2,0,3,"727 NW 33RD ST, CORVALLIS, OR"
-123.2631,44.53348,60500,0,NA,2015-03-31T00:00:00Z,3147 SE HATHAWAY DR,CORVALLIS,OR,97333,0.16,0,"NA",0,0,0,0,0,3,"3147 SE HATHAWAY DR, CORVALLIS, OR"
-123.3025,44.59692,630000,2632,1998,2015-03-31T00:00:00Z,4362 NW BOXWOOD DR,CORVALLIS,OR,97330,0.43,1,Dwelling,G,3181,4,2,1,3,"4362 NW BOXWOOD DR, CORVALLIS, OR"
-123.2701,44.58648,241000,1424,1961,2015-03-31T00:00:00Z,1515 NW CLEVELAND AVE,CORVALLIS,OR,97330-2016,0.2,1,Dwelling,AV,1688,3,1,1,3,"1515 NW CLEVELAND AVE, CORVALLIS, OR"
-123.2413,44.60038,175000,1331,1998,2015-03-31T00:00:00Z,473 NE CONIFER BLVD,CORVALLIS,OR,97330,0.04,1,Dwelling,AV,1595,3,1,1,3,"473 NE CONIFER BLVD, CORVALLIS, OR"
-123.2891,44.57435,500000,3789,1949,2015-03-31T00:00:00Z,640 NW 34TH ST,CORVALLIS,OR,97330-5050,0.34,1,Dwelling,AV,4189,4,3,0,3,"640 NW 34TH ST, CORVALLIS, OR"
-123.2454,44.60005,59000,1440,1989,2015-03-31T00:00:00Z,277 NE CONIFER BLVD SPACE 25,CORVALLIS,OR,97330-4138,0,1,Mobile Home,G,1440,0,2,0,3,"277 NE CONIFER BLVD SPACE 25, CORVALLIS, OR"
-123.2875,44.5752,195000,1792,1950,2015-03-27T00:00:00Z,727 NW 33RD ST,CORVALLIS,OR,97330,0.15,1,Dwelling,AV,2044,5,2,0,3,"727 NW 33RD ST, CORVALLIS, OR"
-123.2885,44.57149,560000,3597,1940,2015-03-27T00:00:00Z,3356 NW HARRISON BLVD,CORVALLIS,OR,97330-5005,0.28,1,Dwelling,G,3971,5,3,0,3,"3356 NW HARRISON BLVD, CORVALLIS, OR"
-123.2633,44.57554,295000,1862,1944,2015-03-27T00:00:00Z,960 NW BUCHANAN AVE,CORVALLIS,OR,97330-6041,0.18,1,Dwelling,G,3333,4,2,0,3,"960 NW BUCHANAN AVE, CORVALLIS, OR"
-123.2707,44.5737,235000,1222,1947,2015-03-27T00:00:00Z,721 NW 16TH ST,CORVALLIS,OR,97330-5712,0.11,1,Dwelling,G,1482,2,1,0,3,"721 NW 16TH ST, CORVALLIS, OR"
-123.253,44.59731,357000,3330,1957,2015-03-27T00:00:00Z,455 NW CONIFER BLVD,CORVALLIS,OR,97330,0.46,1,Dwelling,G,4226,4,2,0,3,"455 NW CONIFER BLVD, CORVALLIS, OR"
-123.2645,44.54673,172000,968,1949,2015-03-27T00:00:00Z,225 SE CRAIG AVE,CORVALLIS,OR,97333,0.17,1,Dwelling,AV,1276,2,1,0,3,"225 SE CRAIG AVE, CORVALLIS, OR"
-123.2664,44.56843,425000,5560,1900,2015-03-26T00:00:00Z,320 NW 9TH ST,CORVALLIS,OR,97330,0.22,1,Dwelling,AV,5920,7,4,0,3,"320 NW 9TH ST, CORVALLIS, OR"
-123.2947,44.5963,330000,1679,1977,2015-03-25T00:00:00Z,3018 NW THISTLE PL,CORVALLIS,OR,97330-3324,0.18,1,Dwelling,AV,2208,3,2,0,3,"3018 NW THISTLE PL, CORVALLIS, OR"
-123.3147,44.58926,309000,2002,1981,2015-03-25T00:00:00Z,5595 NW FAIR OAKS DR,CORVALLIS,OR,97330-3183,0.33,1,Dwelling,AV,2673,4,3,0,3,"5595 NW FAIR OAKS DR, CORVALLIS, OR"
-123.3063,44.5396,155000,0,1949,2015-03-24T00:00:00Z,2631 SW 49TH ST,CORVALLIS,OR,97333,0.11,2,Dwelling,0,4218,0,0,0,3,"2631 SW 49TH ST, CORVALLIS, OR"
-123.2407,44.5991,260000,1352,1978,2015-03-24T00:00:00Z,3093 NE NEWCASTLE PL,CORVALLIS,OR,97330-4119,0.2,1,Dwelling,G,1836,3,2,0,3,"3093 NE NEWCASTLE PL, CORVALLIS, OR"
-123.3009,44.54228,565000,3488,2008,2015-03-23T00:00:00Z,2361 SW 45TH ST,CORVALLIS,OR,97333,0.22,1,Dwelling,AV,4136,3,3,1,3,"2361 SW 45TH ST, CORVALLIS, OR"
-123.304,44.54696,259000,1625,2007,2015-03-23T00:00:00Z,4823 SW ROSEBERRY ST,CORVALLIS,OR,97333,0.09,1,Dwelling,AV,2065,4,2,1,3,"4823 SW ROSEBERRY ST, CORVALLIS, OR"
-123.2595,44.52833,350950,2508,2014,2015-03-20T00:00:00Z,917 SE BAYSHORE CIR,CORVALLIS,OR,97333,0.12,1,Dwelling,AV,3028,3,2,1,3,"917 SE BAYSHORE CIR, CORVALLIS, OR"
-123.3026,44.54437,339822,1782,2003,2015-03-20T00:00:00Z,4643 SW HOLLYHOCK CIR,CORVALLIS,OR,97333-1384,0.13,1,Dwelling,AV,2341,2,2,0,3,"4643 SW HOLLYHOCK CIR, CORVALLIS, OR"
-123.2716,44.5802,160649,1394,1982,2015-03-20T00:00:00Z,1758 NW GRANT CIR,CORVALLIS,OR,97330,0.08,1,Dwelling,AV,1654,3,1,1,3,"1758 NW GRANT CIR, CORVALLIS, OR"
-123.2787,44.57693,176950,1056,1957,2015-03-20T00:00:00Z,945 NW 25TH ST,CORVALLIS,OR,97330,0.11,1,Dwelling,AV,1056,4,2,0,3,"945 NW 25TH ST, CORVALLIS, OR"
-123.261,44.54342,1,1536,1946,2015-03-20T00:00:00Z,630 SE VIEWMONT AVE,CORVALLIS,OR,97333,0.26,1,Dwelling,AV,1752,4,1,0,3,"630 SE VIEWMONT AVE, CORVALLIS, OR"
-123.2382,44.60274,216000,924,1970,2015-03-20T00:00:00Z,3435 NE CANTERBURY CIR,CORVALLIS,OR,97330-4005,0.23,1,Dwelling,G,1408,3,1,0,3,"3435 NE CANTERBURY CIR, CORVALLIS, OR"
-123.2844,44.59899,204000,1404,2002,2015-03-19T00:00:00Z,3007 NW MORNING GLORY DR,CORVALLIS,OR,97330,0.04,1,Dwelling,AV,1604,3,2,1,3,"3007 NW MORNING GLORY DR, CORVALLIS, OR"
-123.2862,44.54824,265000,1200,1953,2015-03-19T00:00:00Z,3300 SW KNOLLBROOK AVE,CORVALLIS,OR,97333,0.37,1,Dwelling,G,1662,3,1,0,3,"3300 SW KNOLLBROOK AVE, CORVALLIS, OR"
-123.2666,44.58097,275000,1856,1963,2015-03-19T00:00:00Z,1455 NW 13TH ST,CORVALLIS,OR,97330-4639,0.2,1,Dwelling,AV,2340,3,2,0,3,"1455 NW 13TH ST, CORVALLIS, OR"
-123.2671,44.56092,215000,0,1939,2015-03-18T00:00:00Z,535 SW 7TH ST,CORVALLIS,OR,97333,0.28,0,Commercial,0,5648,0,0,0,3,"535 SW 7TH ST, CORVALLIS, OR"
-123.2769,44.58798,305000,1737,1967,2015-03-18T00:00:00Z,2135 NW ELMWOOD DR,CORVALLIS,OR,97330,0.18,1,Dwelling,G,2265,3,2,0,3,"2135 NW ELMWOOD DR, CORVALLIS, OR"
-123.265,44.58265,255000,1805,1956,2015-03-18T00:00:00Z,1544 NW 12TH ST,CORVALLIS,OR,97330-4632,0.23,1,Dwelling,AV,2351,4,2,0,3,"1544 NW 12TH ST, CORVALLIS, OR"
-123.2601,44.5287,320000,2046,2014,2015-03-18T00:00:00Z,3592 SE CHARTER PL,CORVALLIS,OR,97333,0.1,1,Dwelling,AV,2426,3,2,1,3,"3592 SE CHARTER PL, CORVALLIS, OR"
-123.2669,44.58916,349950,1978,2007,2015-03-18T00:00:00Z,2121 NW 13TH ST,CORVALLIS,OR,97330,0.21,1,Dwelling,AV,2419,3,2,0,3,"2121 NW 13TH ST, CORVALLIS, OR"
-123.2563,44.53129,204000,1318,2003,2015-03-18T00:00:00Z,3391 SE MIDVALE DR,CORVALLIS,OR,97333,0.09,1,Dwelling,AV,1780,2,2,0,3,"3391 SE MIDVALE DR, CORVALLIS, OR"
-123.2844,44.59899,1,1404,2002,2015-03-18T00:00:00Z,3007 NW MORNING GLORY DR,CORVALLIS,OR,97330,0.04,1,Dwelling,AV,1604,3,2,1,3,"3007 NW MORNING GLORY DR, CORVALLIS, OR"
-123.2639,44.58153,241400,1512,1955,2015-03-18T00:00:00Z,1510 NW 11TH ST,CORVALLIS,OR,97330-4623,0.19,1,Dwelling,G,1800,3,2,0,3,"1510 NW 11TH ST, CORVALLIS, OR"
-123.259,44.52835,295000,1846,2005,2015-03-17T00:00:00Z,3624 SE MIDVALE DR,CORVALLIS,OR,97333,0.09,1,Dwelling,AV,2242,3,2,1,3,"3624 SE MIDVALE DR, CORVALLIS, OR"
-123.3106,44.54468,55000,1136,1954,2015-03-17T00:00:00Z,2125 SW 53RD ST,CORVALLIS,OR,97333,1.03,1,Dwelling,F,1656,3,1,0,3,"2125 SW 53RD ST, CORVALLIS, OR"
-123.2644,44.59028,219000,1272,1960,2015-03-16T00:00:00Z,2221 NW 12TH ST,CORVALLIS,OR,97330,0.21,1,Dwelling,AV,1272,3,1,0,3,"2221 NW 12TH ST, CORVALLIS, OR"
-123.2901,44.59054,421150,2713,2005,2015-03-16T00:00:00Z,3529 NW MCKINLEY DR,CORVALLIS,OR,97330,0.25,1,Dwelling,AV,3289,3,2,1,3,"3529 NW MCKINLEY DR, CORVALLIS, OR"
-123.2956,44.59537,268500,1273,1977,2015-03-16T00:00:00Z,2919 NW SPURRY PL,CORVALLIS,OR,97330-3317,0.15,1,Dwelling,AV,1725,3,1,1,3,"2919 NW SPURRY PL, CORVALLIS, OR"
-123.2579,44.54584,7000,1280,1976,2015-03-16T00:00:00Z,924 SE BETHEL PL,CORVALLIS,OR,97333,0.12,1,Dwelling,AV,1680,3,2,0,3,"924 SE BETHEL PL, CORVALLIS, OR"
-123.2579,44.54584,215000,1280,1976,2015-03-16T00:00:00Z,924 SE BETHEL PL,CORVALLIS,OR,97333,0.12,1,Dwelling,AV,1680,3,2,0,3,"924 SE BETHEL PL, CORVALLIS, OR"
-123.2544,44.53293,360000,2946,2006,2015-03-16T00:00:00Z,3249 SE SHORELINE DR,CORVALLIS,OR,97333,0.13,1,Dwelling,AV,3364,4,2,1,3,"3249 SE SHORELINE DR, CORVALLIS, OR"
-123.3089,44.55586,405000,2473,1947,2015-03-13T00:00:00Z,5040 SW WEST HILLS RD,CORVALLIS,OR,97333,0.65,1,Dwelling,G,3473,4,2,1,3,"5040 SW WEST HILLS RD, CORVALLIS, OR"
-123.284,44.58799,325000,1601,1960,2015-03-13T00:00:00Z,2921 NW ELMWOOD DR,CORVALLIS,OR,97330-1237,0.21,1,Dwelling,G,2063,3,2,0,3,"2921 NW ELMWOOD DR, CORVALLIS, OR"
-123.2901,44.58343,647000,3352,1954,2015-03-13T00:00:00Z,3483 NW CREST DR,CORVALLIS,OR,97330-1810,0.46,1,Dwelling,G,3752,3,2,1,3,"3483 NW CREST DR, CORVALLIS, OR"
-123.2873,44.59094,633000,2933,1968,2015-03-12T00:00:00Z,3312 NW ROOSEVELT DR,CORVALLIS,OR,97330,0.33,1,Dwelling,G,3417,4,4,0,3,"3312 NW ROOSEVELT DR, CORVALLIS, OR"
-123.2787,44.57123,1,1107,1917,2015-03-11T00:00:00Z,345 NW 25TH ST UNIT 101-104,CORVALLIS,OR,97330,0.18,1,Commercial,G,10319,2,1,0,3,"345 NW 25TH ST UNIT 101-104, CORVALLIS, OR"
-123.2683,44.56925,1,944,1927,2015-03-11T00:00:00Z,336 NW 11TH ST,CORVALLIS,OR,97330,0.12,1,Dwelling,AV,1812,3,1,0,3,"336 NW 11TH ST, CORVALLIS, OR"
-123.2682,44.5531,160000,0,1980,2015-03-11T00:00:00Z,410 SW TWIN OAKS CIR,CORVALLIS,OR,97333,0.22,0,Commercial,AV,4320,0,0,0,3,"410 SW TWIN OAKS CIR, CORVALLIS, OR"
-123.2703,44.5875,248000,1409,1961,2015-03-10T00:00:00Z,1905 NW MENLO DR,CORVALLIS,OR,97330-1952,0.21,1,Dwelling,G,1889,3,2,0,3,"1905 NW MENLO DR, CORVALLIS, OR"
-123.2592,44.56686,1,0,1967,2015-03-09T00:00:00Z,355 NW 3RD ST,CORVALLIS,OR,97330-4841,0.35,0,Commercial,AV,3511,0,0,0,3,"355 NW 3RD ST, CORVALLIS, OR"
-123.2431,44.596,204944,1058,1968,2015-03-09T00:00:00Z,382 NE PLYMOUTH CIR,CORVALLIS,OR,97330,0.21,1,Dwelling,G,1562,3,1,0,3,"382 NE PLYMOUTH CIR, CORVALLIS, OR"
-123.2687,44.58281,285000,1771,1961,2015-03-06T00:00:00Z,1420 NW GARFIELD AVE,CORVALLIS,OR,97330-2042,0.21,1,Dwelling,G,2131,3,1,1,3,"1420 NW GARFIELD AVE, CORVALLIS, OR"
-123.2639,44.57167,600000,0,2001,2015-03-06T00:00:00Z,777 NW 9TH ST,CORVALLIS,OR,97330-6147,3.19,0,Commercial,0,73046,0,0,0,3,"777 NW 9TH ST, CORVALLIS, OR"
-123.292,44.5553,395000,2566,2007,2015-03-06T00:00:00Z,1155 SW COLE PL,CORVALLIS,OR,97333,0.13,1,Dwelling,AV,3044,3,2,1,3,"1155 SW COLE PL, CORVALLIS, OR"
-123.2952,44.59345,239900,1286,1977,2015-03-06T00:00:00Z,2604 NW CHINABERRY PL,CORVALLIS,OR,97330-3310,0.14,1,Dwelling,AV,1726,3,2,0,3,"2604 NW CHINABERRY PL, CORVALLIS, OR"
-123.2981,44.59813,329500,1986,1978,2015-03-06T00:00:00Z,4183 NW PEPPERTREE PL,CORVALLIS,OR,97330-3315,0.21,1,Dwelling,G,2546,3,2,1,3,"4183 NW PEPPERTREE PL, CORVALLIS, OR"
